dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,21.0,1635894008416
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,22.125,1635894009288
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,21.0625,1635894308239
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,22.125,1635894309110
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,21.0,1635894608055
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,22.0625,1635894608935
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,21.0,1635894908883
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,22.0,1635894909760
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,21.0,1635895204688
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,22.0,1635895205559
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.9375,1635895504393
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.9375,1635895505261
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.9375,1635895808125
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.875,1635895808999
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.9375,1635896104922
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.875,1635896105790
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.9375,1635896408678
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.875,1635896409548
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.9375,1635896708473
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.8125,1635896709346
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.875,1635897004261
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.8125,1635897005133
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.875,1635897304984
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.75,1635897305854
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.875,1635897604689
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.75,1635897605562
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.875,1635897904411
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.6875,1635897905281
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.875,1635898204129
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.6875,1635898205000
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.875,1635898504852
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.625,1635898505723
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.8125,1635898808588
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.625,1635898809460
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.8125,1635899104379
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.5625,1635899105251
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.8125,1635899408131
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.5625,1635899409002
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.8125,1635899704920
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.5625,1635899705791
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.75,1635900004645
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.5,1635900005517
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.75,1635900308394
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.5,1635900309264
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.75,1635900604191
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.4375,1635900605062
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.75,1635900904910
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.4375,1635900905782
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.75,1635901204611
dallas,ruth,hrnecek_s_ledem,841704586024,8,labjack,true,21.375,1635901205483
dallas,ruth,hrnecek_s_ledem,236134354984,8,labjack,true,20.75,1635901504334
